RapNet Seller #,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence,Measurements,Lab,Cert #,RapNet Total Price,Depth %,Table %,RapNet Lot #
67153,Princess,0.500,F,VS1,,Excellent,Very Good,None ,4.31x4.25x3.19,GIA,1.10E+11,1023.0000,75.1,72.00,35011788
71384,Round,0.500,E,SI2,Fair,Very Good,Good,None ,4.76-4.80x3.24,IGI,S3B64893,623.5000,67.9,60.00,33770320
31505,Round,0.500,E,VS1,Very Good,Excellent,Good,Medium ,5.02-5.05x3.15,GIA,2126963134,1474.0000,59.6,59.00,36690164
31505,Round,0.500,F,VS1,Very Good,Excellent,Very Good,Strong ,5.03-5.06x3.13,GIA,2126811624,1466.5000,62.1,59.00,36494368
31505,Round,0.500,E,VS1,Very Good,Very Good,Very Good,Strong ,4.96-5.00x3.18,GIA,2126563819,1529.5000,63.9,57.00,33526149
31505,Round,0.500,D,VS1,Very Good,Excellent,Excellent,Medium ,4.96-5.00x3.17,GIA,5136027926,1652.5000,63.7,59.00,36690161
31505,Round,0.500,D,VVS2,Excellent,Excellent,Excellent,Medium ,5.05-5.08x3.18,GIA,5111960140,1980.0000,62.7,57.00,32242299
31505,Round,0.500,D,VVS2,Very Good,Very Good,Very Good,None ,4.98-5.02x3.19,GIA,1136657838,1980.0000,63.9,58.00,32916336
31505,Oval,0.500,F,IF,,Excellent,Very Good,None ,6.23x4.43x2.71,GIA,2131322243,1276.0000,61.2,59.00,31872378
31505,Oval,0.500,F,VS2,,Excellent,Very Good,Medium ,6.19x4.43x2.87,GIA,1139091495,905.5000,64.7,59.00,37639538
31505,Heart,0.500,F,VVS1,,Very Good,Excellent,Strong ,4.99x5.63x3.10,GIA,5126437252,1041.0000,55.1,60.00,32979763
31505,Heart,0.500,D,VVS2,,Excellent,Very Good,None ,5.27x5.52x3.04,GIA,2126921725,1337.5000,55.1,58.00,36164635
31505,Heart,0.500,D,VVS1,,Excellent,Very Good,None ,5.13x5.58x3.07,GIA,2131343777,1568.0000,55.0,57.00,31872421
31505,Pear,0.500,E,VS2,,Excellent,Very Good,None ,6.70x4.27x2.88,GIA,1129619790,944.5000,67.4,52.00,33635950
31505,Pear,0.500,E,VS2,,Excellent,Good,None ,6.53x4.50x2.94,GIA,2136092461,985.0000,65.4,53.00,37639519
31505,Pear,0.500,D,VS1,,Excellent,Very Good,None ,6.61x4.55x2.80,GIA,2126920418,1292.5000,61.5,55.00,37639517
31505,Pear,0.500,G,VS1,,Excellent,Very Good,None ,6.77x4.39x2.87,GIA,2136092631,1018.5000,65.4,54.00,37639522
31505,Princess,0.500,E,VVS2,,Very Good,Good,None ,4.31x4.25x3.31,GIA,5116852422,1037.0000,77.9,66.00,37639534
31505,Oval,0.500,D,VS1,,Excellent,Good,None ,6.45x4.28x2.80,GIA,1139091530,1059.0000,65.5,58.00,37639537
31505,Pear,0.500,D,IF,,Very Good,Very Good,Faint ,7.10x4.52x2.68,GIA,2131322240,1699.0000,59.2,58.00,31872296
31505,Pear,0.500,D,VS2,,Very Good,Good,Medium ,6.40x4.52x2.84,GIA,2136092492,998.5000,62.8,55.00,37639518
31505,Pear,0.500,G,VS1,,Very Good,Good,None ,6.04x4.40x3.02,GIA,2136092292,838.0000,68.6,57.00,37639521
31505,Pear,0.500,D,VVS2,,Excellent,Very Good,None ,6.42x4.43x2.79,GIA,1129321087,1297.0000,62.9,55.00,32457673
31505,Pear,0.500,H,IF,,Very Good,Very Good,None ,6.80x4.32x2.93,GIA,2131343749,1061.0000,67.8,54.00,31909498
31505,Pear,0.500,G,IF,,Very Good,Very Good,None ,6.54x4.44x2.90,GIA,2131322233,1197.0000,65.3,55.00,31872301
31505,Round,0.500,D,VS2,Excellent,Excellent,Very Good,None ,5.05-5.08x3.17,GIA,6137921482,1786.0000,62.6,55.00,33775006
31505,Round,0.500,E,VS1,Excellent,Excellent,Excellent,None ,5.10-5.12x3.13,GIA,1139186581,1890.0000,61.1,58.00,37563501
31505,Round,0.500,D,SI1,Excellent,Excellent,Excellent,None ,5.11-5.14x3.16,GIA,1129884567,1540.0000,61.6,57.00,35738869
31505,Round,0.500,D,VS2,Excellent,Excellent,Excellent,Faint ,5.12-5.14x3.11,GIA,2126728797,1903.5000,60.6,58.00,34358726
31505,Round,0.500,H,SI1,Very Good,Excellent,Excellent,None ,5.03-5.06x3.17,GIA,2136164547,1051.5000,62.8,58.00,37602001
31505,Round,0.500,D,SI2,Excellent,Excellent,Excellent,None ,5.09-5.10x3.12,GIA,2136186714,1255.0000,61.3,59.00,37563500
31505,Round,0.500,F,SI2,Very Good,Excellent,Good,None ,5.19-5.22x3.01,GIA,1136653229,930.0000,57.9,61.00,32656892
31505,Round,0.500,D,SI2,Very Good,Excellent,Excellent,Faint ,5.16-5.17x3.02,GIA,1129616453,1074.0000,58.6,63.00,33612781
31505,Round,0.500,D,VS2,Excellent,Excellent,Excellent,Medium ,5.08-5.11x3.16,GIA,1129796576,1704.0000,61.9,56.00,34976619
31505,Round,0.500,D,VS2,Excellent,Excellent,Excellent,Medium ,5.14-5.17x3.10,GIA,2136186569,1711.0000,60.2,60.00,37601990
31505,Round,0.500,G,VVS1,Very Good,Excellent,Very Good,None ,5.00-5.05x3.20,GIA,2136155091,1853.5000,63.8,55.00,37485955
31505,Round,0.500,D,SI1,Excellent,Excellent,Very Good,Faint ,5.11-5.15x3.14,GIA,2126236808,1419.5000,61.3,57.00,32457565
31505,Round,0.500,D,VS2,Very Good,Excellent,Excellent,None ,5.03-5.05x3.17,GIA,2136027592,1640.5000,63.0,55.00,37216335
31505,Round,0.500,E,IF,Very Good,Excellent,Very Good,None ,5.16-5.19x3.09,GIA,6137981844,2445.5000,59.8,59.00,37216336
31505,Round,0.500,D,VS1,Excellent,Excellent,Excellent,Medium ,5.14-5.18x3.22,GIA,2126558457,1812.5000,62.4,55.00,33526144
31505,Round,0.500,D,VS1,Excellent,Excellent,Excellent,Medium ,5.08-5.11x3.16,GIA,1129963063,1817.5000,62.0,58.00,36309759
31505,Round,0.500,E,SI2,Excellent,Very Good,Excellent,Strong ,5.09-5.12x3.15,GIA,5126437966,985.0000,61.7,56.00,33042301
31505,Round,0.500,F,IF,Very Good,Excellent,Excellent,None ,5.15-5.17x3.04,GIA,2131492427,2142.0000,59.0,61.00,37216338
31505,Round,0.500,E,VS2,Very Good,Very Good,Excellent,None ,5.02-5.04x3.22,GIA,1129861505,1447.5000,64.0,56.00,36079733
31505,Round,0.500,E,VS2,Very Good,Excellent,Very Good,None ,5.19-5.22x3.03,GIA,6147395176,1447.5000,58.2,63.00,36494361
31505,Round,0.500,D,VS2,Excellent,Excellent,Excellent,Strong ,5.11-5.13x3.10,GIA,1136764165,1613.5000,60.6,59.00,33179116
31505,Round,0.500,E,VS2,Very Good,Excellent,Excellent,None ,4.99-5.02x3.17,GIA,2126479946,1450.0000,63.5,58.00,33179117
31505,Round,0.500,E,VS2,Very Good,Excellent,Excellent,Faint ,5.03-5.06x3.18,GIA,2126707584,1450.0000,62.9,56.00,34388371
31505,Round,0.500,E,SI2,Very Good,Excellent,Very Good,Medium ,5.00-5.04x3.17,GIA,1136703924,962.0000,63.1,59.00,32916342
31505,Round,0.500,E,VS2,Very Good,Excellent,Excellent,Medium ,4.96-4.98x3.18,GIA,2131660067,1413.5000,64.0,58.00,32656889
31505,Round,0.500,E,VS2,Very Good,Excellent,Very Good,Medium ,5.16-5.17x3.07,GIA,2126603539,1413.5000,59.4,60.00,33526151
31505,Round,0.500,F,VS1,Excellent,Excellent,Excellent,Strong ,5.12-5.15x3.10,GIA,2141353289,1588.0000,60.3,60.00,36309762
31505,Round,0.500,D,VS2,Very Good,Excellent,Excellent,None ,5.20-5.23x3.07,GIA,6137996427,1595.5000,58.8,59.00,33919268
31505,Round,0.500,F,SI1,Very Good,Very Good,Excellent,Medium ,4.99-5.01x3.19,GIA,2115921796,1049.5000,63.8,57.00,32171937
31505,Round,0.500,E,VS2,Very Good,Excellent,Excellent,None ,4.97-4.99x3.20,GIA,6147254933,1445.5000,64.2,58.00,36079732
31505,Round,0.500,D,VS1,Very Good,Excellent,Excellent,Strong ,5.06-5.07x3.12,GIA,2131929576,1670.5000,61.6,59.00,33728489
31505,Round,0.500,F,SI2,Very Good,Excellent,Very Good,Strong ,5.03-5.05x3.19,GIA,2136164510,837.0000,63.3,54.00,37601996
31505,Round,0.500,E,VVS1,Very Good,Excellent,Excellent,None ,5.00-5.03x3.18,GIA,6137997569,1963.0000,63.3,59.00,33919270
31505,Round,0.500,E,SI2,Very Good,Excellent,Very Good,Strong ,5.02-5.05x3.17,GIA,2125110666,916.5000,63.1,56.00,31871897
31505,Round,0.500,E,VS2,Very Good,Very Good,Very Good,Medium ,5.21-5.25x3.01,GIA,2131933106,1397.0000,57.6,62.00,33919272
31505,Round,0.500,D,VS1,Very Good,Excellent,Good,None ,5.16-5.20x3.00,GIA,1129389487,1731.5000,58.0,66.00,32731745
59170,Round,0.500,F,VVS1,Very Good,Very Good,Excellent,None ,5.19-5.23x3.10,GIA,6125308968,2088.0000,59.6,57.00,32531072
59170,Round,0.500,D,VVS2,Excellent,Very Good,Excellent,None ,5.10-5.14x3.08,GIA,5111418390,2400.0000,60.2,62.00,30640905
59170,Round,0.500,D,VVS2,Excellent,Excellent,Excellent,None ,5.07-5.11x3.17,GIA,6125137670,2464.0000,62.2,56.00,32147717
59170,Round,0.500,G,VS1,Excellent,Excellent,Excellent,Faint ,5.16-5.22x3.12,GIA,6125136739,1806.0000,60.2,57.00,32028540
59170,Princess,0.500,F,VVS2,,Very Good,Very Good,None ,4.33x4.29x3.21,GIA,5106514279,1155.0000,74.8,68.00,32049124
60745,Round,0.500,D,VVS1,Good,Excellent,Very Good,Medium ,4.91-4.94x3.24,GIA,6117627857,2063.5000,65.8,55.00,25811787
60745,Round,0.500,E,VS2,Good,Very Good,Very Good,None ,4.90-4.92x3.19,GIA,2126942792,1251.0000,64.9,59.00,36016907
60745,Round,0.500,E,VS2,Good,Excellent,Very Good,None ,4.89-4.95x3.22,GIA,1139146010,1251.0000,65.4,58.00,37301693
60745,Round,0.500,E,VS2,Good,Excellent,Very Good,None ,4.89-4.92x3.24,GIA,5136173436,1251.0000,65.9,56.00,37446575
60745,Round,0.500,D,VVS2,Good,Excellent,Very Good,Faint ,4.88-4.92x3.24,GIA,6127608078,1838.0000,66.1,55.00,28712328
60745,Round,0.500,E,VVS1,Good,Excellent,Good,None ,4.94-4.97x3.17,GIA,1139038038,1809.0000,63.9,58.00,36664581
60745,Emerald,0.500,I,VS1,,Excellent,Good,Faint ,5.19x3.86x2.64,GIA,2121712967,712.0000,68.4,55.00,29222767
60745,Heart,0.500,E,VVS1,,Excellent,Very Good,None ,5.00x5.66x3.14,GIA,6127840634,1503.5000,55.5,58.00,29586913
60745,Heart,0.500,H,IF,,Excellent,Very Good,None ,5.34x5.58x2.98,GIA,2121913594,1299.5000,53.4,63.00,29865689
60745,Heart,0.500,D,VVS2,,Excellent,Very Good,None ,4.86x5.60x3.18,GIA,1116661182,1763.0000,56.8,61.00,25951729
60745,Emerald,0.500,D,VVS2,,Very Good,Very Good,None ,5.23x3.80x2.67,GIA,2136182737,1050.0000,70.3,63.00,37614576
60745,Emerald,0.500,D,VVS1,,Excellent,Very Good,None ,5.08x3.87x2.75,GIA,2116096289,1229.5000,71.1,62.00,30253609
60745,Emerald,0.500,D,VVS2,,Excellent,Very Good,Medium Blue,5.10x3.70x2.80,GIA,2121646039,1066.5000,75.6,56.00,28731797
60745,Emerald,0.500,D,SI1,,Very Good,Very Good,Medium Blue,5.13x3.94x2.59,GIA,1136358440,724.5000,65.7,57.00,31509071
60745,Emerald,0.500,F,IF,,Excellent,Very Good,None ,5.17x3.87x2.69,GIA,2131491926,1133.0000,69.4,58.00,32055130
60745,Emerald,0.500,F,VVS1,,Excellent,Very Good,None ,4.74x3.80x2.97,GIA,2121481392,1027.0000,78.2,59.00,28162959
60745,Pear,0.500,E,IF,,Excellent,Very Good,None ,6.93x4.36x2.80,GIA,2131012146,1673.5000,64.3,52.00,30151353
60745,Princess,0.500,H,IF,,Very Good,Very Good,None ,4.22x4.21x3.38,GIA,2111307207,1038.5000,80.3,63.00,24539089
60745,Princess,0.500,J,VVS1,,Very Good,Good,None ,4.30x4.26x3.28,GIA,2131355549,714.5000,77.0,68.00,31570057
60745,Oval,0.500,I,IF,,Excellent,Very Good,None ,6.38x4.61x2.83,GIA,1119931897,984.5000,61.3,61.00,30635481
60745,Radiant,0.500,D,VVS1,,Very Good,Good,None ,5.20x4.08x2.95,GIA,6117975790,1312.0000,72.3,67.00,32429230
60745,Emerald,0.500,D,VVS2,,Excellent,Good,None ,5.26x3.88x2.71,GIA,2131030873,1039.5000,69.8,60.00,30232305
60745,Round,0.500,I,VS2,Excellent,Excellent,Excellent,None ,5.06-5.09x3.16,IGI,S3C98408,1053.0000,62.3,56.50,37649838
60745,Round,0.500,H,VVS1,Excellent,Excellent,Excellent,None ,5.06-5.09x3.15,IGI,S3C53151,1786.5000,62.1,56.50,36888448
60745,Round,0.500,J,VVS2,Excellent,Excellent,Very Good,None ,5.03-5.07x3.18,IGI,S3B97089,1103.0000,62.9,56.50,35421938
60745,Round,0.500,L,SI1,Very Good,Excellent,Very Good,None ,5.03-5.07x3.13,IGI,S3C77074,702.0000,62.0,63.00,37530020
60745,Pear,0.500,D,VVS2,,Very Good,Very Good,Strong ,7.09x4.63x2.70,GIA,2101422186,1020.5000,58.3,58.00,22288097
60745,Pear,0.500,E,IF,,Very Good,Very Good,None ,6.55x4.55x2.84,GIA,2121913571,1516.0000,62.5,53.00,29763762
60745,Round,0.500,I,VVS1,Very Good,Excellent,Very Good,None ,5.01-5.04x3.18,IGI,S3C42674,1431.0000,63.4,58.00,36571259
60745,Round,0.500,I,VVS1,Very Good,Excellent,Excellent,None ,4.97-5.02x3.20,IGI,S3C54639,1431.0000,64.1,56.00,36743255
60745,Round,0.500,I,VS1,Very Good,Excellent,Very Good,None ,4.95-4.99x3.20,IGI,S3C53152,1116.0000,64.5,58.00,36888449
60745,Round,0.500,J,SI1,Very Good,Excellent,Very Good,Very Slight ,4.95-4.97x3.18,IGI,S3C97462,733.5000,64.1,57.50,37649840
60745,Round,0.500,H,VVS1,Very Good,Excellent,Very Good,None ,4.93-4.96x3.23,IGI,S3C85564,1755.0000,65.3,56.50,37649837
60745,Round,0.500,J,IF,Excellent,Excellent,Excellent,None ,5.03-5.05x3.17,IGI,S3C54046,1260.0000,62.9,57.00,37178798
60745,Round,0.500,K,IF,Very Good,Excellent,Very Good,None ,4.98-5.02x3.19,IGI,S3A22899,992.0000,63.8,57.00,31204179
60745,Round,0.500,H,VVS2,Very Good,Excellent,Excellent,None ,4.95-4.99x3.19,IGI,S3A70005,1444.0000,64.1,57.50,32109715
60745,Round,0.500,L,IF,Excellent,Very Good,Very Good,None ,5.01-5.07x3.17,IGI,S3B90177,908.5000,62.8,56.50,35091687
60745,Round,0.500,I,VVS2,Excellent,Excellent,Excellent,None ,5.04-5.10x3.17,IGI,S3C90659,1251.0000,62.5,56.00,37580125
60745,Round,0.500,J,VVS1,Very Good,Excellent,Very Good,None ,4.95-5.00x3.19,IGI,S3B64606,1147.0000,64.0,55.50,34179629
60745,Round,0.500,H,SI1,Very Good,Very Good,Excellent,None ,4.95-4.99x3.15,IGI,S3C87450,940.5000,63.4,60.00,37531417
60745,Round,0.500,L,VS1,Good,Excellent,Very Good,Faint ,4.87-4.96x3.26,IGI,S3A28485,644.0000,66.0,53.50,31292123
60745,Round,0.500,E,VVS1,Very Good,Excellent,Very Good,None ,4.92-4.99x3.20,IGI,S3C21117,1935.0000,64.5,55.00,35993685
60745,Round,0.500,L,VS1,Very Good,Excellent,Very Good,Faint ,4.92-4.98x3.24,IGI,S2G65865,658.0000,65.5,55.50,28934441
60745,Round,0.500,M,VS2,Very Good,Excellent,Very Good,None ,4.98-5.03x3.21,IGI,S3A22886,613.0000,64.2,56.00,31204181
60745,Round,0.500,I,VVS1,Good,Excellent,Very Good,Very Slight ,4.94-4.97x3.16,IGI,S3C99118,1330.0000,63.8,59.00,37708311
60745,Round,0.500,K,VVS2,Very Good,Excellent,Very Good,Faint ,4.95-4.98x3.18,IGI,S3C97461,855.0000,64.1,57.00,37843610
60745,Round,0.500,G,SI1,Excellent,Very Good,Very Good,Faint ,5.10-5.13x3.11,GIA,2136278275,1156.0000,60.9,59.00,37741679
60745,Round,0.500,J,VS2,Excellent,Excellent,Excellent,None ,5.06-5.08x3.16,GIA,1136350054,967.5000,62.3,56.00,31509044
60745,Round,0.500,H,VS2,Excellent,Excellent,Very Good,None ,5.05-5.07x3.16,GIA,5136278810,1291.5000,62.5,56.00,37841820
60745,Round,0.500,H,SI2,Excellent,Excellent,Excellent,Medium Blue,5.04-5.07x3.17,GIA,1139324892,900.0000,62.7,56.00,37841821
60745,Round,0.500,H,SI2,Very Good,Excellent,Very Good,None ,4.94-4.96x3.19,GIA,2136233144,931.5000,64.4,58.00,37614561
60745,Round,0.500,D,VVS1,Very Good,Excellent,Very Good,Very Slight ,4.95-4.98x3.19,IGI,S2G65870,1894.5000,64.2,58.50,28659933
60745,Round,0.500,J,VVS1,Excellent,Excellent,Very Good,None ,5.07-5.13x3.12,GIA,6147409990,1251.0000,61.2,60.00,36648843
60745,Round,0.500,I,SI1,Very Good,Excellent,Very Good,Faint ,4.96-4.99x3.20,GIA,1139295012,873.0000,64.3,55.00,37791924
60745,Round,0.500,D,SI1,Excellent,Excellent,Excellent,Faint ,5.09-5.12x3.12,GIA,7126576558,1521.0000,61.1,61.00,34359816
60745,Round,0.500,J,VS1,Excellent,Excellent,Excellent,None ,5.05-5.09x3.18,GIA,2126095730,1082.5000,62.8,55.00,31478109
60745,Round,0.500,H,VS2,Very Good,Excellent,Very Good,None ,5.03-5.06x3.15,GIA,1139267226,1260.0000,62.5,57.00,37741680
60745,Round,0.500,M,VS1,Very Good,Excellent,Very Good,None ,4.96-4.98x3.19,GIA,1136974807,755.5000,64.1,56.00,34055997
60745,Round,0.500,K,SI1,Good,Excellent,Very Good,None ,4.90-4.95x3.24,GIA,2136314847,747.0000,65.8,56.00,37827306
60745,Round,0.500,I,VS2,Very Good,Excellent,Excellent,None ,5.01-5.04x3.18,GIA,2136121746,1084.5000,63.3,57.00,37446581
60745,Round,0.500,I,VVS1,Excellent,Excellent,Excellent,None ,5.04-5.08x3.17,GIA,2136162489,1534.5000,62.6,56.00,37351399
60745,Round,0.500,G,IF,Very Good,Excellent,Very Good,None ,4.96-5.00x3.20,GIA,5136104150,2268.0000,64.3,56.00,37531254
60745,Round,0.500,G,VS1,Excellent,Very Good,Excellent,None ,5.05-5.09x3.17,GIA,5136172008,1625.0000,62.7,56.00,37591129
60745,Round,0.500,I,VVS2,Excellent,Excellent,Very Good,None ,5.06-5.10x3.13,GIA,2136267227,1363.5000,61.5,60.00,37822908
60745,Round,0.500,F,SI2,Very Good,Excellent,Very Good,None ,4.99-5.04x3.21,GIA,5136146045,990.0000,64.1,54.00,37333129
60745,Round,0.500,H,IF,Good,Excellent,Excellent,None ,4.91-4.94x3.23,GIA,2136173407,1957.5000,65.6,55.00,37446579
60745,Round,0.500,G,VS1,Very Good,Excellent,Very Good,None ,5.02-5.06x3.14,GIA,1139205568,1588.5000,62.2,59.00,37614559
60745,Round,0.500,M,VS2,Good,Very Good,Very Good,None ,4.89-4.93x3.22,GIA,5136315994,702.0000,65.6,56.00,37827307
60745,Round,0.500,D,VS1,Excellent,Excellent,Very Good,None ,5.09-5.12x3.14,GIA,2136089023,2007.0000,61.5,59.00,37145473
60745,Round,0.500,K,SI1,Very Good,Excellent,Excellent,Medium Blue,5.01-5.03x3.15,GIA,2136046254,747.0000,62.7,60.00,36740156
60745,Round,0.500,I,IF,Good,Excellent,Excellent,Faint ,4.90-4.93x3.23,GIA,1146129847,1617.0000,65.8,57.00,34643992
60745,Round,0.500,D,VS2,Excellent,Very Good,Very Good,None ,5.06-5.08x3.21,GIA,7126576717,1775.0000,63.3,56.00,34359815
60745,Round,0.500,F,SI2,Very Good,Excellent,Excellent,None ,4.95-4.98x3.20,GIA,1139007719,980.0000,64.5,56.00,36512286
60745,Round,0.500,G,VVS1,Excellent,Very Good,Excellent,None ,5.10-5.13x3.09,GIA,2136028348,1930.5000,60.5,60.00,36648842
60745,Round,0.500,I,VVS1,Very Good,Very Good,Very Good,None ,4.93-5.00x3.19,GIA,1129948630,1503.0000,64.2,57.00,36016910
60745,Round,0.500,E,VS2,Excellent,Very Good,Excellent,None ,5.04-5.08x3.16,GIA,6147353765,1614.0000,62.6,57.00,36276698
60745,Round,0.500,G,VVS1,Very Good,Excellent,Excellent,None ,4.96-5.00x3.18,GIA,5136145981,1867.5000,63.8,57.00,37301702
60745,Round,0.500,D,IF,Very Good,Excellent,Good,None ,5.00-5.09x3.17,GIA,1129726064,3402.0000,62.9,56.00,35005212
60745,Round,0.500,E,VS1,Excellent,Excellent,Very Good,None ,5.03-5.08x3.18,GIA,2136085077,1809.0000,62.9,56.00,37051949
60745,Round,0.500,E,VVS1,Excellent,Excellent,Excellent,None ,5.04-5.08x3.19,GIA,2136233201,2241.0000,63.0,56.00,37687673
60745,Round,0.500,E,SI2,Very Good,Excellent,Very Good,None ,4.99-5.04x3.20,GIA,1139324232,1035.0000,63.9,56.00,37854320
60745,Round,0.500,L,VS1,Good,Very Good,Very Good,None ,4.88-4.92x3.21,GIA,1136678378,753.0000,65.6,57.00,32760244
60745,Round,0.500,F,VS1,Excellent,Excellent,Very Good,None ,5.05-5.09x3.17,GIA,6147006965,1710.0000,62.4,57.00,34104845
60745,Round,0.500,G,SI1,Good,Excellent,Very Good,None ,4.90-4.93x3.26,GIA,2136007728,1012.5000,66.3,55.00,36512287
60745,Round,0.500,E,SI2,Very Good,Excellent,Excellent,None ,5.07-5.11x3.07,GIA,1139283788,1012.5000,60.2,64.00,37741677
60745,Round,0.500,G,VS1,Very Good,Excellent,Good,None ,4.95-4.99x3.19,GIA,1139038025,1503.0000,64.2,56.00,36823721
60745,Round,0.500,D,VS2,Very Good,Excellent,Excellent,None ,5.11-5.13x3.06,GIA,2126770297,1720.0000,59.7,64.00,34488832
60745,Round,0.500,F,VVS1,Excellent,Excellent,Very Good,None ,5.05-5.10x3.13,GIA,1139205609,2038.5000,61.7,59.00,37614557
60745,Round,0.500,G,VVS1,Good,Excellent,Very Good,None ,4.91-4.99x3.23,GIA,1139128786,1800.0000,65.2,56.00,37301701
60745,Round,0.500,J,VS1,Good,Very Good,Very Good,None ,4.94-4.98x3.21,GIA,2131714787,958.5000,64.7,57.00,32925739
60745,Round,0.500,F,VVS2,Very Good,Excellent,Excellent,None ,4.96-5.00x3.21,GIA,2136233101,1822.5000,64.3,56.00,37741678
60745,Round,0.500,D,VVS2,Excellent,Excellent,Very Good,None ,5.01-5.06x3.18,GIA,5136089028,2205.0000,63.2,56.00,37145472
60745,Round,0.500,J,VS1,Good,Excellent,Very Good,None ,4.89-4.93x3.24,GIA,2136146024,965.0000,66.0,55.00,37301707
60745,Round,0.500,G,VVS1,Excellent,Very Good,Excellent,None ,5.07-5.12x3.08,GIA,6137590545,1843.5000,60.4,61.00,32520816
60745,Round,0.500,G,VVS1,Good,Very Good,Very Good,None ,4.99-5.05x3.22,GIA,1136350078,1771.5000,64.1,54.00,31509042
60745,Round,0.500,F,VS2,Very Good,Excellent,Very Good,None ,4.96-4.98x3.18,GIA,2136021991,1372.5000,64.0,57.00,36648837
60745,Round,0.500,L,VS2,Very Good,Excellent,Very Good,None ,4.98-5.04x3.19,GIA,2136103562,670.0000,63.6,59.00,37112451
60745,Round,0.500,D,VVS1,Excellent,Very Good,Excellent,None ,5.09-5.11x3.10,GIA,2126541302,2450.5000,60.8,61.00,37827195
60745,Round,0.500,D,IF,Excellent,Excellent,Excellent,None ,5.05-5.09x3.16,GIA,2141290794,3230.0000,62.4,55.00,37828720
60745,Round,0.500,G,VVS1,Good,Excellent,Very Good,None ,4.89-4.93x3.25,GIA,1129945716,1788.5000,66.1,55.00,36116295
60745,Round,0.500,F,SI1,Good,Excellent,Very Good,None ,4.90-4.92x3.25,GIA,2136154867,1055.0000,66.2,55.00,37333128
60745,Round,0.500,F,VVS1,Very Good,Excellent,Excellent,None ,4.96-4.99x3.20,GIA,2136267237,1912.5000,64.2,57.00,37822907
60745,Round,0.500,G,VVS1,Good,Excellent,Very Good,None ,4.91-4.95x3.24,GIA,1129131660,1753.0000,65.7,55.00,31487367
60745,Round,0.500,D,VVS1,Very Good,Very Good,Excellent,None ,5.03-5.06x3.11,GIA,2136128700,2416.5000,61.6,63.00,37333120
60745,Round,0.500,E,VS2,Very Good,Excellent,Very Good,None ,4.98-5.03x3.17,GIA,1139187794,1458.0000,63.4,56.00,37512668
60745,Round,0.500,D,VS1,Very Good,Very Good,Excellent,Faint ,5.04-5.08x3.21,GIA,7126550400,1793.0000,63.4,57.00,34359814
60745,Round,0.500,E,VS2,Very Good,Excellent,Excellent,None ,4.95-4.99x3.16,GIA,2136042059,1449.0000,63.6,58.00,36817182
60745,Round,0.500,G,IF,Excellent,Excellent,Excellent,Strong Blue,5.06-5.08x3.16,GIA,6147007561,1978.0000,62.4,56.00,34104846
60745,Round,0.500,D,VVS1,Very Good,Excellent,Excellent,None ,5.02-5.04x3.17,GIA,2126982746,2407.5000,63.0,56.00,36309727
60745,Round,0.500,G,VS2,Good,Excellent,Very Good,None ,4.88-4.93x3.23,GIA,5136042005,1187.5000,65.9,56.00,36817185
60745,Round,0.500,F,VVS1,Very Good,Excellent,Very Good,None ,4.96-5.00x3.20,GIA,2136061720,1912.5000,64.3,56.00,36936315
60745,Round,0.500,F,VVS1,Very Good,Excellent,Excellent,None ,4.95-4.98x3.19,GIA,2136154946,1912.5000,64.2,58.00,37333126
60745,Round,0.500,F,VS1,Very Good,Excellent,Excellent,None ,4.96-4.99x3.20,GIA,2136120976,1602.0000,64.4,56.00,37301697
60745,Round,0.500,D,VS1,Very Good,Very Good,Very Good,Faint ,5.04-5.07x3.15,GIA,1123600093,1775.0000,62.3,61.00,34359813
60745,Round,0.500,D,IF,Excellent,Excellent,Very Good,None ,5.06-5.08x3.13,GIA,5136089337,3158.5000,61.8,58.00,37828721
60745,Round,0.500,D,IF,Excellent,Very Good,Excellent,None ,5.08-5.10x3.17,GIA,1139204633,3158.5000,62.3,57.00,37828722
60745,Round,0.500,D,IF,Excellent,Excellent,Very Good,None ,5.11-5.13x3.18,GIA,2136187901,3158.5000,62.0,55.00,37829084
60745,Round,0.500,E,VS2,Very Good,Excellent,Very Good,None ,4.96-5.01x3.21,GIA,2136028453,1449.0000,64.5,57.00,36648831
60745,Round,0.500,E,VVS1,Very Good,Very Good,Excellent,None ,5.04-5.05x3.18,GIA,1139294992,2015.0000,63.0,56.00,37791923
60745,Round,0.500,E,VVS2,Very Good,Very Good,Very Good,None ,5.02-5.07x3.15,GIA,2136314774,1885.5000,62.4,57.00,37822905
60745,Round,0.500,G,VS1,Good,Excellent,Very Good,None ,4.93-4.98x3.19,GIA,2126975537,1386.0000,64.4,57.00,36203621
60745,Round,0.500,F,VVS2,Good,Excellent,Very Good,None ,4.88-4.93x3.24,GIA,1139173263,1719.0000,66.1,55.00,37512670
60745,Round,0.500,F,VS1,Very Good,Very Good,Excellent,None ,4.96-5.00x3.21,GIA,2136065145,1602.0000,64.3,57.00,36904677
60745,Round,0.500,F,VS1,Very Good,Excellent,Very Good,None ,4.94-4.97x3.19,GIA,1139091483,1602.0000,64.4,57.00,37051950
